,090002.OF,165509.OF,161216.OF,050002.OF,159915.OF,165511.OF
65,0.10000004043890537,0.10459243874438871,0.6954075208100108,0.01000000551129929,0.05569128065723305,0.03430871383816274
66,0.10000000925370713,0.10635113484020721,0.693648855906685,0.010000001131397046,0.05526974013357087,0.034730258734432806
67,0.10000000346058253,0.10816920491134925,0.6918307916287308,0.010000000385760145,0.05484671219241764,0.03515328742115954
68,0.10000000161618952,0.1100042201055893,0.6899957782784398,0.010000000170943376,0.054421544469661506,0.03557845535917651
69,0.10000000076923721,0.11185015748839401,0.6881498417423814,0.010000000076464847,0.05399413330057027,0.036005866622952354
70,0.10000004056314465,0.1137241186009181,0.6862758408314286,0.010000003764120339,0.05356472028897753,0.036435275951410745
71,0.1000000248207954,0.11558105062045207,0.684418924554163,0.010000002191077714,0.05313262160508595,0.03686737620842605
72,0.10000001668004578,0.11745335459979488,0.6825466287168935,0.010000001436566,0.052698307350964146,0.037301691215735705
73,0.10000001154549155,0.11933761125650064,0.6806623771960367,0.010000000976714973,0.052261713414579004,0.037738285610677165
74,0.10000000802505175,0.12123270635034332,0.6787672856235804,0.010000000665864784,0.05182280998969582,0.03817718934546407
75,0.10000000561868438,0.12313829296343726,0.6768617014174646,0.010000000455399111,0.051381578735693295,0.038618420809321354
76,0.10000000401910752,0.12505427001645955,0.6749457259643766,0.010000000317098658,0.05093800493599313,0.03906199474696448
77,0.10000000297930509,0.1269806111055834,0.6730193859152412,0.010000000228599542,0.05049207493413104,0.039507924837139594
78,0.10000000230622556,0.12891728482986609,0.6710827128641176,0.010000000172485824,0.050043774911553554,0.03995622491575155
79,0.10000000186194286,0.13086431757812647,0.6691356805601578,0.010000000136357714,0.04959309185021624,0.040406908013198926
80,0.10000000155491476,0.13282174654425624,0.6671782519010421,0.010000000112043774,0.04914001281433163,0.0408599870734115
81,0.10000000132886251,0.13478960474104956,0.6652103939302728,0.01000000009456739,0.048684524734595495,0.04131547517065223
82,0.10000000114937958,0.13676794622372407,0.6632320526270482,0.010000000081160157,0.048226614783496234,0.04177338513519189
83,0.10000010018968598,0.13876440485760919,0.6612354949646448,0.010000007033801923,0.04776637877472858,0.04223361417952956
84,0.10000008777168556,0.14076230556144972,0.6592376066758937,0.010000006132764038,0.04730356349274164,0.04269643036546534
85,0.10000007718442815,0.1427711829874566,0.6572287398346455,0.01000000537167304,0.04683829224725532,0.04316170237454143
86,0.10000006815001244,0.14479100819226606,0.6552089236621775,0.010000004728337947,0.04637055068833903,0.04362944457886707
87,0.10000006047865935,0.14682177006678507,0.6531781694573365,0.01000000418816241,0.0459003246531129,0.044099671155943855
88,0.10000005401966088,0.1488634863813727,0.651136459600429,0.010000003739756874,0.04542760033872598,0.04457239592005459
89,0.10000004861468703,0.15091618578773505,0.6490837655980298,0.010000003371310379,0.04495236402996191,0.045047632598275815
